Gene_Group;Annotation;Members
19208; Q1MEH2_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;2
19209; ****** No hits found ****** ;2
19210; ****** No hits found ****** ;2
19211; Q1MF18_RHIL3 Putative heat-shock protease OS=Rhizobium leguminosarum bv. viciae ;2
19212; Q1MJZ1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19213; Q1MJZ1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19214; ****** No hits found ****** ;2
19215; ****** No hits found ****** ;2
19216; ****** No hits found ****** ;2
19217; Q1MII6_RHIL3 Putative two-component response regulator transcriptional ;2
19218; ****** No hits found ****** ;2
19219; Q1MF95_RHIL3 Putative transmembrane transport protein OS=Rhizobium leguminosarum ;2
19220; Q1MA30_RHIL3 Acetyl-coenzyme A synthetase OS=Rhizobium leguminosarum bv. viciae ;2
19221; Q1M826_RHIL3 Putative transposase family protein (Fragment) OS=Rhizobium ;2
19222; Q1MF45_RHIL3 Putative methyltransferase OS=Rhizobium leguminosarum bv. viciae ;2
19223; ****** No hits found ****** ;2
19224; ****** No hits found ****** ;2
19225; ****** No hits found ****** ;2
19226; ****** No hits found ****** ;2
19227; ****** No hits found ****** ;2
19229; ****** No hits found ****** ;2
19230; ****** No hits found ****** ;2
19231; ****** No hits found ****** ;2
19232; ****** No hits found ****** ;2
19233; Q1M8I5_RHIL3 Putative ATP-binding component of ABC transporter protein ;2
19234; Q1MHM9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19235; ****** No hits found ****** ;2
19236; Q1MHB7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;2
19237; Q1MBH2_RHIL3 Putative beta-hexosaminidase OS=Rhizobium leguminosarum bv. viciae ;2
19238; ****** No hits found ****** ;2
19239; ****** No hits found ****** ;2
19240; ****** No hits found ****** ;2
19242; ****** No hits found ****** ;2
19243; ****** No hits found ****** ;2
19244; Q1MH16_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;2
19246; Q1M3X2_RHIL3 Putative substrate binding component of ABC transporter ;2
19248; ****** No hits found ****** ;2
19249; ****** No hits found ****** ;2
19250; Q1MGX3_RHIL3 Putative 3-oxoacyl-[acyl-carrier-protein] reductase OS=Rhizobium ;2
19251; Q1MGW6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19252; ****** No hits found ****** ;2
19253; ****** No hits found ****** ;2
19255; Q1MBM5_RHIL3 Putative transmembrane DoxD family protein OS=Rhizobium ;2
19256; ****** No hits found ****** ;2
19257; Q1M8J4_RHIL3 Putative alcohol dehydrogenase OS=Rhizobium leguminosarum bv. ;2
19258; Q1M8J4_RHIL3 Putative alcohol dehydrogenase OS=Rhizobium leguminosarum bv. ;2
19259; Q1MD88_RHIL3 Putative transmembrane fatty acid synthesis protein OS=Rhizobium ;2
19260; ****** No hits found ****** ;2
19261; ****** No hits found ****** ;2
19262; Q1MI47_RHIL3 Putative cation-transporting ATPase OS=Rhizobium leguminosarum bv. ;2
19263; Q1MLR2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19264; Q1MLR2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19265; ****** No hits found ****** ;2
19266; ****** No hits found ****** ;2
19267; ****** No hits found ****** ;2
19268; ****** No hits found ****** ;2
19269; ****** No hits found ****** ;2
19270; ****** No hits found ****** ;2
19272; Q1MHE3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;2
19273; ****** No hits found ****** ;2
19274; ****** No hits found ****** ;2
19275; ****** No hits found ****** ;2
19276; ****** No hits found ****** ;2
19277; ****** No hits found ****** ;2
19278; ****** No hits found ****** ;2
19279; ****** No hits found ****** ;2
19280; Q1M9J3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;2
19281; Q1M9J3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19282; ****** No hits found ****** ;2
19284; Q1M8A7_RHIL3 Putative transposase-related protein OS=Rhizobium leguminosarum bv. ;2
19285; Q1M9J8_RHIL3 Putative phage integrase OS=Rhizobium leguminosarum bv. viciae ;2
19286; ****** No hits found ****** ;2
19287; ****** No hits found ****** ;2
19288; ****** No hits found ****** ;2
19289; ****** No hits found ****** ;2
19290; ****** No hits found ****** ;2
19291; ****** No hits found ****** ;2
19292; Q1M9J7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19293; ****** No hits found ****** ;2
19294; Q1MJJ1_RHIL3 Putative efflux/antiport transport protein OS=Rhizobium ;2
19295; Q1M690_RHIL3 Putative hydrogenase-4 component B OS=Rhizobium leguminosarum bv. ;2
19296; Q1M9J7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19297; Q1MN62_RHIL3 Putative 4-aminobutyrate aminotransferase OS=Rhizobium leguminosarum ;2
19298; ****** No hits found ****** ;2
19299; ****** No hits found ****** ;2
19300; ****** No hits found ****** ;2
19301; ****** No hits found ****** ;2
19302; Q1MCR7_RHIL3 Putative 2-hydroxy-3-oxopropionate reductase OS=Rhizobium ;2
19303; ****** No hits found ****** ;2
19304; Q1MH30_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19305; ****** No hits found ****** ;2
19306; ****** No hits found ****** ;2
19307; ****** No hits found ****** ;2
19308; ****** No hits found ****** ;2
19309; ****** No hits found ****** ;2
19310; Q1MHC5_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19311; ****** No hits found ****** ;2
19312; ****** No hits found ****** ;2
19313; ****** No hits found ****** ;2
19314; ****** No hits found ****** ;2
19315; ****** No hits found ****** ;2
19316; Q1MB84_RHIL3 Putative endonuclease family protein OS=Rhizobium leguminosarum bv. ;2
19318; ****** No hits found ****** ;2
19320; ****** No hits found ****** ;2
19321; ****** No hits found ****** ;2
19322; ****** No hits found ****** ;2
19323; ****** No hits found ****** ;2
19324; ****** No hits found ****** ;2
19325; ****** No hits found ****** ;2
19326; ****** No hits found ****** ;2
19327; ****** No hits found ****** ;2
19329; Q1ME36_RHIL3 Putative UDP-glucose 4-epimerase OS=Rhizobium leguminosarum bv. ;2
19330; Q1MIM9_RHIL3 Putative cytochrome P450 OS=Rhizobium leguminosarum bv. viciae ;2
19332; ****** No hits found ****** ;2
19333; ****** No hits found ****** ;2
19334; Q1MJC2_RHIL3 Glutamate-ammonia-ligase adenylyltransferase OS=Rhizobium ;2
19335; ****** No hits found ****** ;2
19336; Q1MJC2_RHIL3 Glutamate-ammonia-ligase adenylyltransferase OS=Rhizobium ;2
19337; ****** No hits found ****** ;2
19338; ****** No hits found ****** ;2
19340; ****** No hits found ****** ;2
19341; ****** No hits found ****** ;2
19342; Q1M4Z8_RHIL3 Putative UDP-glucose 4-epimerase OS=Rhizobium leguminosarum bv. ;2
19343; ****** No hits found ****** ;2
19344; ****** No hits found ****** ;2
19345; ****** No hits found ****** ;2
19346; ****** No hits found ****** ;2
19347; ****** No hits found ****** ;2
19348; ****** No hits found ****** ;2
19350; ****** No hits found ****** ;2
19351; Q1MEW2_RHIL3 Polysaccharidase secreted via PrsDE Type I exporter OS=Rhizobium ;2
19352; ****** No hits found ****** ;2
19353; ****** No hits found ****** ;2
19354; ****** No hits found ****** ;2
19355; ****** No hits found ****** ;2
19356; Q1M868_RHIL3 Putative hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;2
19357; Q1MH88_RHIL3 Putative AAA family ATPase protein OS=Rhizobium leguminosarum bv. ;2
19358; Q1M7W0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19360; Q1M6D8_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;2
19361; ****** No hits found ****** ;2
19362; Q1M9X1_RHIL3 Putative insertion sequence protein OS=Rhizobium leguminosarum bv. ;2
19363; ****** No hits found ****** ;2
19364; ****** No hits found ****** ;2
19365; ****** No hits found ****** ;2
19366; Q1MM28_RHIL3 Putative 3-oxoacyl-[acyl-carrier-protein] reductase OS=Rhizobium ;2
19367; ****** No hits found ****** ;2
19369; ****** No hits found ****** ;2
19370; ****** No hits found ****** ;2
19373; ****** No hits found ****** ;2
19374; ****** No hits found ****** ;2
19375; ****** No hits found ****** ;2
19376; ****** No hits found ****** ;2
19377; ****** No hits found ****** ;2
19378; Q1MEC1_RHIL3 Putative TetR family transcriptional regulator OS=Rhizobium ;2
19379; ****** No hits found ****** ;2
19380; ****** No hits found ****** ;2
19381; ****** No hits found ****** ;2
19382; ****** No hits found ****** ;2
19383; ****** No hits found ****** ;2
19384; Q1M6S1_RHIL3 Putative DNA ligase OS=Rhizobium leguminosarum bv. viciae (strain ;2
19385; ****** No hits found ****** ;2
19386; ****** No hits found ****** ;2
19387; ****** No hits found ****** ;2
19389; ****** No hits found ****** ;2
19390; ****** No hits found ****** ;2
19391; ****** No hits found ****** ;2
19392; ****** No hits found ****** ;2
19393; ****** No hits found ****** ;2
19394; Q1MEB5_RHIL3 Putative DNA helicase OS=Rhizobium leguminosarum bv. viciae (strain ;2
19396; Q1MHG2_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;2
19397; ****** No hits found ****** ;2
19398; ****** No hits found ****** ;2
19399; ****** No hits found ****** ;2
19400; ****** No hits found ****** ;2
19401; ****** No hits found ****** ;2
19402; ****** No hits found ****** ;2
19403; ****** No hits found ****** ;2
19404; ****** No hits found ****** ;2
19406; ****** No hits found ****** ;2
19407; ****** No hits found ****** ;2
19408; ****** No hits found ****** ;2
19409; ****** No hits found ****** ;2
19410; ****** No hits found ****** ;2
19411; ****** No hits found ****** ;2
19412; Q1M3I2_RHIL3 Putative dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;2
19413; Q1MMH1_RHIL3 Putative LysE family transport protein OS=Rhizobium leguminosarum ;2
19414; ****** No hits found ****** ;2
19415; ****** No hits found ****** ;2
19416; ****** No hits found ****** ;2
19417; ****** No hits found ****** ;2
19418; ****** No hits found ****** ;2
19419; Q1MLR7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19420; Q1MCY0_RHIL3 Putative alcohol dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;2
19421; Q1MGS6_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;2
19422; ****** No hits found ****** ;2
19423; ****** No hits found ****** ;2
19424; Q1MMG0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19426; Q1MCR1_RHIL3 Putative short-chain dehydrogenase OS=Rhizobium leguminosarum bv. ;2
19427; Q1MJY7_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;2
19428; Q1MAC0_RHIL3 Putative transmembrane component of transporter OS=Rhizobium ;2
19429; Q1MJY6_RHIL3 Putative TetR family transcriptional regulator OS=Rhizobium ;2
19430; Q1MJS6_RHIL3 Putative glutathione S-transferase OS=Rhizobium leguminosarum bv. ;2
19431; Q1MBY6_RHIL3 Putative decarboxylase OS=Rhizobium leguminosarum bv. viciae ;2
19432; Q1MFQ2_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;2
19433; Q1M5J7_RHIL3 Putative oxidoreductase OS=Rhizobium leguminosarum bv. viciae (strain ;2
19434; ****** No hits found ****** ;2
19435; ****** No hits found ****** ;2
19436; ****** No hits found ****** ;2
19437; Q1MBY6_RHIL3 Putative decarboxylase OS=Rhizobium leguminosarum bv. viciae ;2
19438; Q1M328_RHIL3 Putative NodW-like nodulation transcriptional regulatory protein ;2
19439; ****** No hits found ****** ;2
19440; Q1MGQ8_RHIL3 Putative quinone oxidoreductase OS=Rhizobium leguminosarum bv. ;2
19441; ****** No hits found ****** ;2
19442; Q1MHP6_RHIL3 Catalase OS=Rhizobium leguminosarum bv. viciae (strain 3841) GN=katE ;2
19443; ****** No hits found ****** ;2
19444; Q1MI45_RHIL3 Putative transmembrane cation ATPase transporter OS=Rhizobium ;2
19445; ****** No hits found ****** ;2
19446; ****** No hits found ****** ;2
19447; Q1MHF3_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;2
19448; ****** No hits found ****** ;2
19449; ****** No hits found ****** ;2
19450; ****** No hits found ****** ;2
19451; ****** No hits found ****** ;2
19452; ****** No hits found ****** ;2
19453; ****** No hits found ****** ;2
19454; ****** No hits found ****** ;2
19455; ****** No hits found ****** ;2
19456; ****** No hits found ****** ;2
19458; ****** No hits found ****** ;2
19460; ****** No hits found ****** ;2
19461; ****** No hits found ****** ;2
19462; ****** No hits found ****** ;2
19463; ****** No hits found ****** ;2
19464; ****** No hits found ****** ;2
19466; ****** No hits found ****** ;2
19467; ****** No hits found ****** ;2
19468; ****** No hits found ****** ;2
19469; ****** No hits found ****** ;2
19470; ****** No hits found ****** ;2
19471; ****** No hits found ****** ;2
19472; ****** No hits found ****** ;2
19473; ****** No hits found ****** ;2
19474; ****** No hits found ****** ;2
19475; ****** No hits found ****** ;2
19476; ****** No hits found ****** ;2
19477; ****** No hits found ****** ;2
19478; ****** No hits found ****** ;2
19480; Q1MHC6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19481; Q1ML83_RHIL3 Malonic semialdehyde oxidative decarboxylase OS=Rhizobium ;2
19482; ****** No hits found ****** ;2
19483; ****** No hits found ****** ;2
19484; ****** No hits found ****** ;2
19485; Q1MDT4_RHIL3 2-amino-3-ketobutyrate coenzyme A ligase OS=Rhizobium leguminosarum ;2
19486; ****** No hits found ****** ;2
19487; Q1M386_RHIL3 Putative GerE family transcriptional regulator OS=Rhizobium ;2
19488; ****** No hits found ****** ;2
19489; ****** No hits found ****** ;2
19490; ****** No hits found ****** ;2
19491; ****** No hits found ****** ;2
19492; ****** No hits found ****** ;2
19493; Q1M8A3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19494; Q1MJR1_RHIL3 Putative OsmC-like organic hydroperoxide resistance protein ;2
19495; ****** No hits found ****** ;2
19496; ****** No hits found ****** ;2
19497; ****** No hits found ****** ;2
19498; ****** No hits found ****** ;2
19499; ****** No hits found ****** ;2
19500; ****** No hits found ****** ;2
19501; Q1MHX6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19502; ****** No hits found ****** ;2
19503; ****** No hits found ****** ;2
19504; ****** No hits found ****** ;2
19505; ****** No hits found ****** ;2
19506; ****** No hits found ****** ;2
19507; ****** No hits found ****** ;2
19508; ****** No hits found ****** ;2
19509; ****** No hits found ****** ;2
19510; ****** No hits found ****** ;2
19511; ****** No hits found ****** ;2
19513; ****** No hits found ****** ;2
19514; ****** No hits found ****** ;2
19515; ****** No hits found ****** ;2
19516; ****** No hits found ****** ;2
19517; ****** No hits found ****** ;2
19518; ****** No hits found ****** ;2
19519; ****** No hits found ****** ;2
19520; ****** No hits found ****** ;2
19521; ****** No hits found ****** ;2
19522; ****** No hits found ****** ;2
19523; ****** No hits found ****** ;2
19524; ****** No hits found ****** ;2
19525; ****** No hits found ****** ;2
19526; ****** No hits found ****** ;2
19527; ****** No hits found ****** ;2
19529; ****** No hits found ****** ;2
19530; Q1MD23_RHIL3 Putative UDP-glucose 6-dehydrogenase OS=Rhizobium leguminosarum bv. ;2
19531; Q1MD23_RHIL3 Putative UDP-glucose 6-dehydrogenase OS=Rhizobium leguminosarum bv. ;2
19532; ****** No hits found ****** ;2
19533; ****** No hits found ****** ;2
19534; ****** No hits found ****** ;2
19535; ****** No hits found ****** ;2
19536; ****** No hits found ****** ;2
19537; ****** No hits found ****** ;2
19538; ****** No hits found ****** ;2
19539; ****** No hits found ****** ;2
19540; ****** No hits found ****** ;2
19541; ****** No hits found ****** ;2
19542; ****** No hits found ****** ;2
19543; ****** No hits found ****** ;2
19544; ****** No hits found ****** ;2
19545; ****** No hits found ****** ;2
19546; ****** No hits found ****** ;2
19547; ****** No hits found ****** ;2
19548; ****** No hits found ****** ;2
19549; ****** No hits found ****** ;2
19550; ****** No hits found ****** ;2
19551; ****** No hits found ****** ;2
19552; ****** No hits found ****** ;2
19553; ****** No hits found ****** ;2
19554; ****** No hits found ****** ;2
19556; ****** No hits found ****** ;2
19557; ****** No hits found ****** ;2
19558; ****** No hits found ****** ;2
19559; ****** No hits found ****** ;2
19560; Q1MGW8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19561; ****** No hits found ****** ;2
19562; Q1MHA8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;2
19563; ****** No hits found ****** ;2
19564; ****** No hits found ****** ;2
19565; Q1MBB5_RHIL3 Chaperone protein ClpB OS=Rhizobium leguminosarum bv. viciae (strain ;2
19566; ****** No hits found ****** ;2
19567; ****** No hits found ****** ;2
19568; ****** No hits found ****** ;2
19569; ****** No hits found ****** ;2
19570; ****** No hits found ****** ;2
19571; ****** No hits found ****** ;2
19572; ****** No hits found ****** ;2
19574; ****** No hits found ****** ;2
19575; ****** No hits found ****** ;2
19577; ****** No hits found ****** ;2
19578; Q1MMK9_RHIL3 Putative aldo/keto reductase OS=Rhizobium leguminosarum bv. viciae ;2
19579; ****** No hits found ****** ;2
19580; Q1MF76_RHIL3 Putative deacetylase OS=Rhizobium leguminosarum bv. viciae (strain ;2
19581; Q1MLH4_RHIL3 Chemoreceptor, MCP family. No methylation domains, homolog of HemAT ;2
19582; Q1MLH4_RHIL3 Chemoreceptor, MCP family. No methylation domains, homolog of HemAT ;2
19583; ****** No hits found ****** ;2
19584; ****** No hits found ****** ;2
19586; ****** No hits found ****** ;2
